url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,63,48
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,15,10
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,9,5
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,5,3
/Luois45/claim-free-steam-packages/blob/main/activate_packages.py,3,1
/Luois45/claim-free-steam-packages/find/main,2,2
/Luois45/claim-free-steam-packages/releases,2,2
/Luois45/claim-free-steam-packages/actions/workflows/update_package_list.yml,1,1
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,1,1
/Luois45/claim-free-steam-packages/blob/main/.github/ISSUE_TEMPLATE/bug_report.md,1,1
