url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,71,51
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,21,13
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,10,5
/Luois45/claim-free-steam-packages/issues,6,5
/Luois45/claim-free-steam-packages/tree/main/.github,5,2
/Luois45/claim-free-steam-packages/tree/main/docs,5,1
/Luois45/claim-free-steam-packages/tree/main/.github/workflows,5,1
/Luois45/claim-free-steam-packages/commits,3,1
/Luois45/claim-free-steam-packages/issues/166,2,2
/Luois45/claim-free-steam-packages/actions/workflows/update_package_list.yml,2,1
