url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,115,73
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,21,14
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,13,6
/Luois45/claim-free-steam-packages/issues,10,6
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,8,4
/Luois45/claim-free-steam-packages/actions,8,1
/Luois45/claim-free-steam-packages/actions/workflows/update_package_list.yml,8,1
/Luois45/claim-free-steam-packages/blob/main/activate_packages.py,6,3
/Luois45/claim-free-steam-packages/pulls,5,1
/Luois45/claim-free-steam-packages/issues/166,4,4
