url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,112,71
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,30,19
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,12,7
/Luois45/claim-free-steam-packages/issues,7,5
/Luois45/claim-free-steam-packages/releases,6,4
/Luois45/claim-free-steam-packages/tree/main/docs,5,1
/Luois45/claim-free-steam-packages/tree/main/.github/workflows,5,1
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,4,3
/Luois45/claim-free-steam-packages/tree/main/.github,4,1
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,3,3
