url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,74,48
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,15,9
/Luois45/claim-free-steam-packages/issues/166,8,2
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,6,4
/Luois45/claim-free-steam-packages/issues,6,2
/Luois45/claim-free-steam-packages/pull/169,5,1
/Luois45/claim-free-steam-packages/pulls,5,1
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,3,3
/Luois45/claim-free-steam-packages/pull/165,3,1
/Luois45/claim-free-steam-packages/issues/110,2,2
