url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,86,38
/Luois45/claim-free-steam-packages/actions,73,4
/Luois45/claim-free-steam-packages/issues,21,4
/Luois45/claim-free-steam-packages/tree/main/.github/workflows,18,4
/Luois45/claim-free-steam-packages/commits/main,14,1
/Luois45/claim-free-steam-packages/blob/main/.github/workflows/update_package_list.yml,11,4
/Luois45/claim-free-steam-packages/tree/main/.github,11,4
/Luois45/claim-free-steam-packages/discussions,10,1
/Luois45/claim-free-steam-packages/blob/main/.github/workflows/generate_repository_stats.yml,8,2
/Luois45/claim-free-steam-packages/issues/38,8,2
