url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,38,31
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,8,6
/Luois45/claim-free-steam-packages/issues,7,3
/Luois45/claim-free-steam-packages/issues/38,7,1
/Luois45/claim-free-steam-packages/releases,4,3
/Luois45/claim-free-steam-packages/actions,3,3
/Luois45/claim-free-steam-packages/blob/main/.github/workflows/update_package_list.yml,2,1
/Luois45/claim-free-steam-packages/blob/main/README.md,2,1
/Luois45/claim-free-steam-packages/tree/github-repo-stats/Luois45/claim-free-steam-packages,2,1
/Luois45/claim-free-steam-packages/tree/github-repo-stats/Luois45/claim-free-steam-packages/latest-report,2,1
