url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,78,57
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,22,15
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,16,10
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,5,3
/Luois45/claim-free-steam-packages/blob/main/activate_packages.py,4,2
/Luois45/claim-free-steam-packages/blob/main/docker-compose.yml,4,1
/Luois45/claim-free-steam-packages/issues,3,2
/Luois45/claim-free-steam-packages/find/main,2,2
/Luois45/claim-free-steam-packages/pulls,2,2
/Luois45/claim-free-steam-packages/releases,2,2
