url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,59,38
/Luois45/claim-free-steam-packages/actions,48,3
/Luois45/claim-free-steam-packages/issues,15,3
/Luois45/claim-free-steam-packages/tree/main/.github/workflows,13,3
/Luois45/claim-free-steam-packages/discussions,10,1
/Luois45/claim-free-steam-packages/blob/main/.github/workflows/generate_repository_stats.yml,8,2
/Luois45/claim-free-steam-packages/actions/workflows/generate_repository_stats.yml,8,1
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,7,6
/Luois45/claim-free-steam-packages/blob/main/.github/workflows/update_package_list.yml,7,3
/Luois45/claim-free-steam-packages/tree/main/.github,7,3
