time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-19 00:00:00+00:00,21.0,20.0,15,6
2023-07-20 00:00:00+00:00,24.0,24.0,6,2
2023-07-21 00:00:00+00:00,25.0,25.0,10,3
2023-07-22 00:00:00+00:00,26.0,26.0,9,4
2023-07-23 00:00:00+00:00,25.0,25.0,48,7
2023-07-24 00:00:00+00:00,30.0,27.0,3,2
2023-07-25 00:00:00+00:00,30.0,27.0,8,6
2023-07-26 00:00:00+00:00,24.0,24.0,12,7
2023-07-27 00:00:00+00:00,24.0,24.0,43,13
2023-07-28 00:00:00+00:00,31.0,27.0,12,5
2023-07-29 00:00:00+00:00,24.0,24.0,12,4
2023-07-30 00:00:00+00:00,30.0,27.0,21,4
2023-07-31 00:00:00+00:00,30.0,28.0,38,7
2023-08-01 00:00:00+00:00,25.0,25.0,45,8
2023-08-02 00:00:00+00:00,,,1,1
