time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-06 00:00:00+00:00,22,22,5.0,4.0
2023-07-07 00:00:00+00:00,26,26,16.0,9.0
2023-07-08 00:00:00+00:00,44,26,35.0,4.0
2023-07-09 00:00:00+00:00,28,27,15.0,8.0
2023-07-10 00:00:00+00:00,29,28,66.0,8.0
2023-07-11 00:00:00+00:00,26,26,43.0,10.0
2023-07-12 00:00:00+00:00,28,28,16.0,5.0
2023-07-13 00:00:00+00:00,26,26,16.0,7.0
2023-07-14 00:00:00+00:00,31,30,17.0,12.0
2023-07-15 00:00:00+00:00,25,25,5.0,4.0
2023-07-16 00:00:00+00:00,26,26,8.0,3.0
2023-07-17 00:00:00+00:00,27,26,9.0,3.0
2023-07-18 00:00:00+00:00,24,24,12.0,5.0
2023-07-19 00:00:00+00:00,24,23,16.0,7.0
2023-07-20 00:00:00+00:00,1,1,,
