time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-17 00:00:00+00:00,7,7,6.0,3.0
2023-08-18 00:00:00+00:00,27,25,,
2023-08-19 00:00:00+00:00,27,25,5.0,4.0
2023-08-20 00:00:00+00:00,24,24,6.0,3.0
2023-08-21 00:00:00+00:00,27,26,5.0,4.0
2023-08-22 00:00:00+00:00,27,26,27.0,6.0
2023-08-23 00:00:00+00:00,25,25,,
2023-08-24 00:00:00+00:00,26,25,9.0,5.0
2023-08-25 00:00:00+00:00,26,25,9.0,6.0
2023-08-26 00:00:00+00:00,26,25,2.0,2.0
2023-08-27 00:00:00+00:00,29,27,7.0,4.0
2023-08-28 00:00:00+00:00,33,31,5.0,3.0
2023-08-29 00:00:00+00:00,25,25,16.0,3.0
2023-08-30 00:00:00+00:00,28,28,6.0,2.0
2023-08-31 00:00:00+00:00,15,15,7.0,1.0
