url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,94,41
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,20,7
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,17,9
/Luois45/claim-free-steam-packages/pulls,14,1
/Luois45/claim-free-steam-packages/issues/166,13,2
/Luois45/claim-free-steam-packages/issues,12,3
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,9,4
/Luois45/claim-free-steam-packages/pull/164,8,1
/Luois45/claim-free-steam-packages/pull/169,7,1
/Luois45/claim-free-steam-packages/fork,6,1
