url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,56,31
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,11,7
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,6,6
/Luois45/claim-free-steam-packages/search,4,2
/Luois45/claim-free-steam-packages/tree/main/.github,3,2
/Luois45/claim-free-steam-packages/blob/main/activate_packages.py,3,1
/Luois45/claim-free-steam-packages/tree/main/docs,2,2
/Luois45/claim-free-steam-packages/blob/main/.github/workflows/generate_repository_stats.yml,2,1
/Luois45/claim-free-steam-packages/blob/main/.github/workflows/update_package_list.yml,2,1
/Luois45/claim-free-steam-packages/blob/main/README.md,2,1
