url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,75,59
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,18,14
/Luois45/claim-free-steam-packages/issues,16,7
/Luois45/claim-free-steam-packages/blob/main/docker-compose.yml,11,1
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,7,3
/Luois45/claim-free-steam-packages/issues/166,4,4
/Luois45/claim-free-steam-packages/tree/main,4,3
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,4,2
/Luois45/claim-free-steam-packages/discussions,3,3
/Luois45/claim-free-steam-packages/discussions/26,2,2
