url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,70,56
/Luois45/claim-free-steam-packages/issues,19,7
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,13,5
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,11,10
/Luois45/claim-free-steam-packages/blob/main/docker-compose.yml,11,1
/Luois45/claim-free-steam-packages/issues/166,5,4
/Luois45/claim-free-steam-packages/tree/main,4,3
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,4,2
/Luois45/claim-free-steam-packages/discussions,3,3
/Luois45/claim-free-steam-packages/pulls,3,2
