url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,91,58
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,29,16
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,11,6
/Luois45/claim-free-steam-packages/issues,6,4
/Luois45/claim-free-steam-packages/tree/main/docs,5,1
/Luois45/claim-free-steam-packages/tree/main/.github/workflows,5,1
/Luois45/claim-free-steam-packages/tree/main/.github,4,1
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,2,2
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,2,2
/Luois45/claim-free-steam-packages/issues/166,2,2
