time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-03 00:00:00+00:00,14,8,,
2023-02-04 00:00:00+00:00,39,23,5.0,3.0
2023-02-05 00:00:00+00:00,41,26,4.0,4.0
2023-02-06 00:00:00+00:00,35,25,4.0,3.0
2023-02-07 00:00:00+00:00,36,25,13.0,9.0
2023-02-08 00:00:00+00:00,36,26,4.0,3.0
2023-02-09 00:00:00+00:00,35,25,32.0,3.0
2023-02-10 00:00:00+00:00,39,23,8.0,3.0
2023-02-11 00:00:00+00:00,39,24,15.0,6.0
2023-02-12 00:00:00+00:00,34,22,1.0,1.0
2023-02-13 00:00:00+00:00,43,31,2.0,2.0
2023-02-14 00:00:00+00:00,43,30,23.0,7.0
2023-02-15 00:00:00+00:00,31,24,6.0,4.0
2023-02-16 00:00:00+00:00,39,26,3.0,2.0
2023-02-17 00:00:00+00:00,23,16,3.0,2.0
