url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,91,65
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,26,19
/Luois45/claim-free-steam-packages/issues,10,8
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,7,6
/Luois45/claim-free-steam-packages/issues/172,6,3
/Luois45/claim-free-steam-packages/issues/166,4,4
/Luois45/claim-free-steam-packages/blob/main/activate_packages.py,4,3
/Luois45/claim-free-steam-packages/find/main,3,3
/Luois45/claim-free-steam-packages/actions/workflows/update_package_list.yml,2,1
/Luois45/claim-free-steam-packages/blob/43e996a928cc2542a9565049276af78d3e92fc5d/activate_packages.py,2,1
