url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,105,66
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,17,13
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,12,6
/Luois45/claim-free-steam-packages/issues,6,3
/Luois45/claim-free-steam-packages/tree/main/docs,3,2
/Luois45/claim-free-steam-packages/issues/166,3,1
/Luois45/claim-free-steam-packages/blob/main/README.md,2,2
/Luois45/claim-free-steam-packages/blob/main/requirements.txt,2,2
/Luois45/claim-free-steam-packages/blob/950dd6533d0b1a5e6b90d2241052bacee17031ef/default-config.json,2,1
/Luois45/claim-free-steam-packages/blob/950dd6533d0b1a5e6b90d2241052bacee17031ef/get_package_list.py,2,1
