url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,43,30
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,12,8
/Luois45/claim-free-steam-packages/issues/38,7,1
/Luois45/claim-free-steam-packages/issues,5,3
/Luois45/claim-free-steam-packages/releases,4,3
/Luois45/claim-free-steam-packages/actions,3,3
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,3,2
/Luois45/claim-free-steam-packages/tags,3,2
/Luois45/claim-free-steam-packages/blob/main/.github/workflows/update_package_list.yml,2,1
/Luois45/claim-free-steam-packages/blob/main/README.md,2,1
