url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,151,57
/Luois45/claim-free-steam-packages/actions,69,3
/Luois45/claim-free-steam-packages/issues,37,8
/Luois45/claim-free-steam-packages/pull/42,22,4
/Luois45/claim-free-steam-packages/releases/tag/v1.4.2,20,8
/Luois45/claim-free-steam-packages/commits/main,14,1
/Luois45/claim-free-steam-packages/pulls,13,4
/Luois45/claim-free-steam-packages/tree/main/.github/workflows,13,2
/Luois45/claim-free-steam-packages/discussions,10,1
/Luois45/claim-free-steam-packages/releases/latest,7,4
