url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,87,59
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,18,13
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,10,5
/Luois45/claim-free-steam-packages/tree/main/docs,5,1
/Luois45/claim-free-steam-packages/tree/main/.github/workflows,5,1
/Luois45/claim-free-steam-packages/issues,4,3
/Luois45/claim-free-steam-packages/tree/main/.github,4,1
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,3,2
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,2,2
/Luois45/claim-free-steam-packages/blob/main/activate_packages.py,2,1
