time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-29 00:00:00+00:00,17,11,3,1
2022-07-30 00:00:00+00:00,57,26,4,3
2022-07-31 00:00:00+00:00,40,26,5,4
2022-08-01 00:00:00+00:00,32,26,1,1
2022-08-02 00:00:00+00:00,24,22,2,2
2022-08-03 00:00:00+00:00,30,23,5,1
2022-08-04 00:00:00+00:00,24,23,19,4
2022-08-05 00:00:00+00:00,23,22,10,4
2022-08-06 00:00:00+00:00,27,23,15,2
2022-08-07 00:00:00+00:00,32,24,10,3
2022-08-08 00:00:00+00:00,24,23,18,1
2022-08-09 00:00:00+00:00,31,25,48,7
2022-08-10 00:00:00+00:00,24,23,1,1
2022-08-11 00:00:00+00:00,37,23,2,2
2022-08-12 00:00:00+00:00,26,17,46,5
