referrer,views_total,views_unique
github.com,97,30
Google,30,20
Bing,12,2
forums.unraid.net,8,5
edgeservices.bing.com,3,1
tr.search.yahoo.com,2,1
youtube.com,1,1
DuckDuckGo,1,1
search.brave.com,1,1
