time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-19 00:00:00+00:00,20,18,13,4
2022-09-20 00:00:00+00:00,20,20,9,7
2022-09-21 00:00:00+00:00,26,21,1,1
2022-09-22 00:00:00+00:00,25,21,1,1
2022-09-23 00:00:00+00:00,27,21,14,4
2022-09-24 00:00:00+00:00,29,23,13,2
2022-09-25 00:00:00+00:00,31,22,16,3
2022-09-26 00:00:00+00:00,24,22,3,2
2022-09-27 00:00:00+00:00,24,21,4,3
2022-09-28 00:00:00+00:00,25,23,8,4
2022-09-29 00:00:00+00:00,29,22,2,1
2022-09-30 00:00:00+00:00,26,20,5,2
2022-10-01 00:00:00+00:00,35,21,5,3
2022-10-02 00:00:00+00:00,31,22,4,4
2022-10-03 00:00:00+00:00,5,4,14,3
