time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-29 00:00:00+00:00,18,10,3.0,2.0
2023-01-30 00:00:00+00:00,49,26,6.0,4.0
2023-01-31 00:00:00+00:00,48,25,8.0,4.0
2023-02-01 00:00:00+00:00,43,25,16.0,6.0
2023-02-02 00:00:00+00:00,52,25,9.0,3.0
2023-02-03 00:00:00+00:00,48,25,23.0,8.0
2023-02-04 00:00:00+00:00,39,23,5.0,3.0
2023-02-05 00:00:00+00:00,41,26,4.0,4.0
2023-02-06 00:00:00+00:00,35,25,4.0,3.0
2023-02-07 00:00:00+00:00,36,25,13.0,9.0
2023-02-08 00:00:00+00:00,36,26,4.0,3.0
2023-02-09 00:00:00+00:00,35,25,32.0,3.0
2023-02-10 00:00:00+00:00,39,23,8.0,3.0
2023-02-11 00:00:00+00:00,39,24,15.0,6.0
2023-02-12 00:00:00+00:00,21,12,,
