url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,49,37
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,9,8
/Luois45/claim-free-steam-packages/issues,9,3
/Luois45/claim-free-steam-packages/issues/17,8,3
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,4,4
/Luois45/claim-free-steam-packages/discussions,4,2
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,2,2
/Luois45/claim-free-steam-packages/issues/38,2,2
/Luois45/claim-free-steam-packages/issues/new,2,2
/Luois45/claim-free-steam-packages/issues/new/choose,2,2
