url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,129,82
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,27,18
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,13,7
/Luois45/claim-free-steam-packages/tree/main/docs,7,2
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,6,3
/Luois45/claim-free-steam-packages/issues,5,4
/Luois45/claim-free-steam-packages/blob/main/default-config.json,5,3
/Luois45/claim-free-steam-packages/blob/main/build.bat,4,2
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,4,2
/Luois45/claim-free-steam-packages/issues/166,4,2
