url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,99,55
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,20,13
/Luois45/claim-free-steam-packages/issues,14,8
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,12,4
/Luois45/claim-free-steam-packages/tree/main/docs,6,1
/Luois45/claim-free-steam-packages/blob/main/docker-compose.yml,4,1
/Luois45/claim-free-steam-packages/tree/main,4,1
/Luois45/claim-free-steam-packages/blob/main/build.bat,3,1
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,2,1
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,2,1
