url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,99,69
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,15,11
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,14,6
/Luois45/claim-free-steam-packages/issues,10,6
/Luois45/claim-free-steam-packages/actions/workflows/update_package_list.yml,9,1
/Luois45/claim-free-steam-packages/actions,8,1
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,6,3
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,5,2
/Luois45/claim-free-steam-packages/blob/main/requirements.txt,5,2
/Luois45/claim-free-steam-packages/pulls,5,1
