referrer,views_total,views_unique
github.com,38,20
Google,29,19
forums.unraid.net,20,3
Bing,10,5
DuckDuckGo,3,1
youtube.com,3,1
Yahoo,1,1
edgeservices.bing.com,1,1
tipz.io,1,1
