url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,91,57
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,22,14
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,15,6
/Luois45/claim-free-steam-packages/issues,12,5
/Luois45/claim-free-steam-packages/tree/main,6,3
/Luois45/claim-free-steam-packages/blob/main/default-config.json,5,1
/Luois45/claim-free-steam-packages/blob/main/activate_packages.spec,4,2
/Luois45/claim-free-steam-packages/tree/main/docs,4,2
/Luois45/claim-free-steam-packages/issues/166,2,2
/Luois45/claim-free-steam-packages/issues/5,2,2
