time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-14 00:00:00+00:00,68.0,24.0,12,6
2023-05-15 00:00:00+00:00,62.0,27.0,14,5
2023-05-16 00:00:00+00:00,64.0,25.0,15,7
2023-05-17 00:00:00+00:00,65.0,26.0,8,2
2023-05-18 00:00:00+00:00,64.0,26.0,13,7
2023-05-19 00:00:00+00:00,62.0,24.0,94,9
2023-05-20 00:00:00+00:00,74.0,26.0,24,8
2023-05-21 00:00:00+00:00,78.0,29.0,7,4
2023-05-22 00:00:00+00:00,62.0,27.0,9,5
2023-05-23 00:00:00+00:00,61.0,26.0,15,6
2023-05-24 00:00:00+00:00,68.0,26.0,5,2
2023-05-25 00:00:00+00:00,70.0,25.0,10,7
2023-05-26 00:00:00+00:00,66.0,25.0,11,9
2023-05-27 00:00:00+00:00,75.0,27.0,3,2
2023-05-28 00:00:00+00:00,,,1,1
