url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,92,55
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,18,12
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,12,4
/Luois45/claim-free-steam-packages/issues,8,6
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,4,1
/Luois45/claim-free-steam-packages/tree/main/docs,3,1
/Luois45/claim-free-steam-packages/blob/main/docker-compose.yml,2,1
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,2,1
/Luois45/claim-free-steam-packages/blob/main/requirements.txt,2,1
/Luois45/claim-free-steam-packages/forks,2,1
