url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,27,23
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,11,5
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,8,6
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,6,3
/Luois45/claim-free-steam-packages/blob/main/default-config.json,4,1
/Luois45/claim-free-steam-packages/tree/main/.github,3,1
/Luois45/claim-free-steam-packages/discussions,2,2
/Luois45/claim-free-steam-packages/blob/59e4680173cb1b054e69b4a1b18e7dde44b2dbb3/get_package_list.py,2,1
/Luois45/claim-free-steam-packages/blob/main/activate_packages.py,2,1
/Luois45/claim-free-steam-packages/blob/main/build.bat,2,1
