url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,97,75
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,17,6
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,12,11
/Luois45/claim-free-steam-packages/issues,5,4
/Luois45/claim-free-steam-packages/issues/231,2,1
/Luois45/claim-free-steam-packages/actions/runs/5212707686,1,1
/Luois45/claim-free-steam-packages/actions/workflows/update_package_list.yml,1,1
/Luois45/claim-free-steam-packages/blob/main/docker-compose.yml,1,1
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,1,1
/Luois45/claim-free-steam-packages/branches,1,1
