time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-10 00:00:00+00:00,3,3,1.0,1.0
2023-08-11 00:00:00+00:00,38,33,15.0,7.0
2023-08-12 00:00:00+00:00,31,29,1.0,1.0
2023-08-13 00:00:00+00:00,26,26,8.0,5.0
2023-08-14 00:00:00+00:00,30,29,34.0,6.0
2023-08-15 00:00:00+00:00,27,27,9.0,6.0
2023-08-16 00:00:00+00:00,27,27,8.0,3.0
2023-08-17 00:00:00+00:00,26,25,10.0,7.0
2023-08-18 00:00:00+00:00,27,25,,
2023-08-19 00:00:00+00:00,27,25,5.0,4.0
2023-08-20 00:00:00+00:00,24,24,6.0,3.0
2023-08-21 00:00:00+00:00,27,26,5.0,4.0
2023-08-22 00:00:00+00:00,27,26,27.0,6.0
2023-08-23 00:00:00+00:00,25,25,,
2023-08-24 00:00:00+00:00,21,21,9.0,5.0
