url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,77,48
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,17,11
/Luois45/claim-free-steam-packages/issues,8,4
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,5,4
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,4,4
/Luois45/claim-free-steam-packages/blob/main/activate_packages.py,4,2
/Luois45/claim-free-steam-packages/issues/166,3,2
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,2,2
/Luois45/claim-free-steam-packages/issues/110,2,2
/Luois45/claim-free-steam-packages/pull/169,2,1
