url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,105,57
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,24,16
/Luois45/claim-free-steam-packages/issues,16,7
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,15,6
/Luois45/claim-free-steam-packages/tree/main,8,4
/Luois45/claim-free-steam-packages/blob/main/default-config.json,8,2
/Luois45/claim-free-steam-packages/blob/main/activate_packages.py,7,3
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,5,2
/Luois45/claim-free-steam-packages/blob/main/Dockerfile,5,1
/Luois45/claim-free-steam-packages/pulls,4,3
