url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,107,62
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,22,3
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,19,14
/Luois45/claim-free-steam-packages/issues,18,9
/Luois45/claim-free-steam-packages/blob/main/docker-compose.yml,8,3
/Luois45/claim-free-steam-packages/blob/main/default-config.json,6,1
/Luois45/claim-free-steam-packages/tree/main/docs,6,1
/Luois45/claim-free-steam-packages/blob/main/requirements.txt,5,2
/Luois45/claim-free-steam-packages/tree/main,5,1
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,4,2
