url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,97,62
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,31,18
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,11,6
/Luois45/claim-free-steam-packages/issues,7,5
/Luois45/claim-free-steam-packages/tree/main/docs,5,1
/Luois45/claim-free-steam-packages/tree/main/.github/workflows,5,1
/Luois45/claim-free-steam-packages/blob/main/get_package_list.py,4,3
/Luois45/claim-free-steam-packages/tree/main/.github,4,1
/Luois45/claim-free-steam-packages/actions/workflows/build.yml,2,2
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,2,2
