url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,39,32
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,7,5
/Luois45/claim-free-steam-packages/issues,7,3
/Luois45/claim-free-steam-packages/issues/38,7,1
/Luois45/claim-free-steam-packages/actions,5,3
/Luois45/claim-free-steam-packages/tree/main/.github/workflows,5,3
/Luois45/claim-free-steam-packages/tree/main/.github,4,3
/Luois45/claim-free-steam-packages/blob/main/.github/workflows/update_package_list.yml,4,2
/Luois45/claim-free-steam-packages/tree/github-repo-stats/Luois45/claim-free-steam-packages,4,1
/Luois45/claim-free-steam-packages/tree/github-repo-stats/Luois45/claim-free-steam-packages/latest-report,4,1
