url_path,views_total,views_unique
/Luois45/claim-free-steam-packages,55,40
/Luois45/claim-free-steam-packages/issues/166,12,4
/Luois45/claim-free-steam-packages/issues,11,3
/Luois45/claim-free-steam-packages/releases/tag/v1.4.3,10,8
/Luois45/claim-free-steam-packages/blob/auto-update/package_list.txt,7,6
/Luois45/claim-free-steam-packages/blob/main/docs/instructions-for-users-with-many-packages.md,6,3
/Luois45/claim-free-steam-packages/blob/main/package_list.txt,3,3
/Luois45/claim-free-steam-packages/issues/17,3,3
/Luois45/claim-free-steam-packages/issues/174,3,2
/Luois45/claim-free-steam-packages/issues/38,2,2
